UF,Sexo,Idade,Cor,Anos de Estudo,Renda
São Paulo,Feminino,44,Preta,12,2000
São Paulo,Masculino,55,Branca,16,2200
São Paulo,Masculino,38,Branca,12,1600
São Paulo,Masculino,62,Branca,7,1300
São Paulo,Feminino,32,Branca,16,1800
São Paulo,Masculino,44,Branca,13,788
São Paulo,Feminino,27,Parda,13,1600
São Paulo,Masculino,41,Branca,12,2400
São Paulo,Feminino,40,Parda,12,980
São Paulo,Feminino,39,Parda,12,200
São Paulo,Feminino,59,Branca,12,1200
São Paulo,Masculino,59,Parda,1,1500
São Paulo,Masculino,46,Branca,1,1500
São Paulo,Feminino,62,Branca,12,788
São Paulo,Feminino,22,Parda,9,1200
São Paulo,Masculino,32,Branca,12,2000
São Paulo,Masculino,47,Branca,12,3000
São Paulo,Masculino,48,Parda,1,1000
São Paulo,Feminino,23,Preta,9,300
São Paulo,Masculino,32,Preta,12,1000
São Paulo,Feminino,36,Preta,9,900
São Paulo,Feminino,35,Parda,12,1800
São Paulo,Masculino,41,Branca,12,1300
São Paulo,Feminino,41,Parda,12,2300
São Paulo,Feminino,49,Branca,1,788
São Paulo,Feminino,40,Branca,12,1300
São Paulo,Masculino,48,Parda,12,800
São Paulo,Feminino,64,Preta,5,300
São Paulo,Masculino,49,Parda,12,1200
São Paulo,Masculino,58,Preta,9,1500
São Paulo,Masculino,47,Preta,12,2000
São Paulo,Masculino,65,Branca,15,3000
São Paulo,Masculino,49,Branca,1,1650
São Paulo,Feminino,41,Parda,16,780
São Paulo,Feminino,45,Branca,12,1200
São Paulo,Masculino,58,Parda,5,1300
São Paulo,Feminino,34,Preta,12,1100
São Paulo,Masculino,60,Parda,12,1800
São Paulo,Masculino,36,Parda,12,1600
São Paulo,Masculino,31,Parda,9,1000
São Paulo,Masculino,48,Parda,12,1200
São Paulo,Masculino,39,Branca,12,1400
São Paulo,Masculino,42,Parda,9,1200
São Paulo,Feminino,51,Preta,1,1000
São Paulo,Masculino,41,Branca,12,1800
São Paulo,Masculino,43,Parda,1,1400
São Paulo,Masculino,48,Parda,1,2200
São Paulo,Masculino,59,Preta,1,2000
São Paulo,Masculino,61,Branca,6,2500
São Paulo,Masculino,43,Preta,1,1400
São Paulo,Masculino,54,Preta,1,780
São Paulo,Masculino,44,Branca,1,1180
São Paulo,Feminino,53,Branca,16,7000
São Paulo,Masculino,41,Branca,16,5000
São Paulo,Masculino,53,Branca,16,5000
São Paulo,Masculino,33,Branca,16,11000
São Paulo,Feminino,74,Branca,16,1000
São Paulo,Feminino,47,Branca,16,10000
São Paulo,Masculino,44,Branca,16,16000
São Paulo,Masculino,82,Branca,16,3000
São Paulo,Feminino,59,Branca,12,15000
São Paulo,Masculino,49,Branca,16,6500
São Paulo,Masculino,30,Branca,16,10000
São Paulo,Masculino,38,Branca,16,7500
São Paulo,Masculino,35,Branca,16,5000
São Paulo,Feminino,32,Branca,16,4000
São Paulo,Feminino,25,Branca,16,3500
São Paulo,Feminino,32,Amarela,16,3200
São Paulo,Feminino,25,Branca,16,3000
São Paulo,Feminino,29,Branca,16,5200
São Paulo,Masculino,31,Branca,16,7600
São Paulo,Feminino,36,Branca,16,3500
São Paulo,Feminino,26,Branca,16,2500
São Paulo,Masculino,43,Amarela,16,11000
São Paulo,Masculino,59,Branca,13,3000
São Paulo,Feminino,55,Branca,7,480
São Paulo,Feminino,56,Branca,16,5500
São Paulo,Masculino,69,Branca,12,2000
São Paulo,Masculino,64,Amarela,12,2500
São Paulo,Masculino,41,Preta,12,2000
São Paulo,Masculino,48,Parda,12,1700
São Paulo,Masculino,29,Branca,12,3000
São Paulo,Masculino,73,Branca,13,1000
São Paulo,Masculino,50,Branca,16,5500
São Paulo,Masculino,58,Branca,5,2500
São Paulo,Masculino,45,Branca,14,10000
São Paulo,Masculino,48,Parda,12,2500
São Paulo,Feminino,64,Branca,16,1600
São Paulo,Masculino,28,Preta,12,1400
São Paulo,Masculino,31,Parda,12,2000
São Paulo,Masculino,54,Branca,8,4500
São Paulo,Feminino,49,Branca,16,2800
São Paulo,Masculino,61,Parda,13,0
São Paulo,Feminino,44,Preta,12,1200
São Paulo,Feminino,31,Branca,12,2500
São Paulo,Masculino,57,Branca,14,10000
São Paulo,Masculino,55,Branca,15,7500
São Paulo,Feminino,50,Branca,14,8000
São Paulo,Feminino,49,Parda,9,320
São Paulo,Masculino,46,Branca,7,1600
São Paulo,Feminino,44,Parda,9,1200
São Paulo,Masculino,27,Branca,9,1500
São Paulo,Feminino,41,Branca,9,800
São Paulo,Masculino,49,Branca,5,800
São Paulo,Masculino,41,Parda,12,2000
São Paulo,Feminino,62,Branca,9,1300
São Paulo,Feminino,62,Branca,13,600
São Paulo,Masculino,54,Branca,12,3500
São Paulo,Masculino,29,Parda,11,1000
São Paulo,Masculino,43,Parda,5,1750
São Paulo,Masculino,32,Parda,12,7000
São Paulo,Feminino,42,Parda,8,1300
São Paulo,Feminino,29,Branca,12,1088
São Paulo,Feminino,64,Branca,9,170
São Paulo,Feminino,69,Branca,9,200
São Paulo,Masculino,28,Branca,10,1200
São Paulo,Feminino,24,Branca,1,905
São Paulo,Feminino,58,Branca,6,800
São Paulo,Masculino,68,Branca,12,7000
São Paulo,Masculino,43,Preta,12,3000
São Paulo,Feminino,53,Branca,12,400
São Paulo,Masculino,44,Branca,16,3500
São Paulo,Masculino,37,Branca,16,6000
São Paulo,Masculino,70,Parda,9,1500
São Paulo,Masculino,64,Branca,16,2800
São Paulo,Feminino,50,Branca,16,2200
São Paulo,Feminino,57,Branca,6,1360
São Paulo,Feminino,48,Branca,16,2300
São Paulo,Feminino,32,Branca,15,3000
São Paulo,Masculino,46,Branca,1,1300
São Paulo,Feminino,59,Branca,16,4000
São Paulo,Feminino,54,Parda,9,1000
São Paulo,Masculino,49,Branca,3,1450
São Paulo,Feminino,44,Branca,12,1600
São Paulo,Feminino,41,Branca,1,1100
São Paulo,Feminino,31,Branca,15,1700
São Paulo,Feminino,41,Preta,10,1300
São Paulo,Masculino,57,Branca,16,2500
São Paulo,Masculino,44,Preta,12,1600
São Paulo,Masculino,37,Branca,15,4000
São Paulo,Masculino,45,Branca,16,3500
São Paulo,Masculino,46,Branca,14,2500
São Paulo,Feminino,51,Branca,16,1300
São Paulo,Masculino,32,Branca,16,8500
São Paulo,Masculino,43,Branca,12,5000
São Paulo,Feminino,37,Branca,16,5000
São Paulo,Masculino,53,Branca,16,4000
São Paulo,Masculino,40,Branca,1,850
São Paulo,Masculino,33,Branca,16,1000
São Paulo,Feminino,37,Parda,6,1500
São Paulo,Masculino,38,Preta,7,1300
São Paulo,Masculino,52,Branca,5,2000
São Paulo,Masculino,25,Branca,15,1500
São Paulo,Masculino,39,Preta,14,2000
São Paulo,Masculino,35,Branca,12,1800
São Paulo,Masculino,55,Parda,5,1000
São Paulo,Masculino,52,Parda,10,1500
São Paulo,Masculino,47,Branca,12,1200
São Paulo,Masculino,56,Parda,4,500
São Paulo,Feminino,27,Branca,14,1000
São Paulo,Masculino,45,Preta,9,1000
São Paulo,Masculino,44,Parda,12,400
São Paulo,Masculino,29,Branca,5,2000
São Paulo,Feminino,53,Parda,12,400
São Paulo,Masculino,30,Parda,10,1600
São Paulo,Masculino,51,Branca,11,800
São Paulo,Masculino,61,Branca,3,500
São Paulo,Feminino,52,Parda,9,788
São Paulo,Masculino,31,Parda,12,1600
São Paulo,Masculino,19,Preta,10,1300
São Paulo,Masculino,29,Parda,9,1800
São Paulo,Feminino,43,Preta,13,1900
São Paulo,Masculino,43,Parda,12,4000
São Paulo,Masculino,53,Branca,9,1200
São Paulo,Masculino,59,Parda,9,3500
São Paulo,Masculino,44,Parda,7,4000
São Paulo,Masculino,46,Parda,8,1500
São Paulo,Masculino,49,Branca,6,1200
São Paulo,Feminino,39,Branca,3,600
São Paulo,Masculino,44,Parda,12,960
São Paulo,Masculino,31,Parda,5,1300
São Paulo,Feminino,47,Branca,9,1000
São Paulo,Masculino,30,Branca,12,1600
São Paulo,Masculino,52,Parda,12,1200
São Paulo,Masculino,40,Parda,5,1500
São Paulo,Feminino,41,Parda,6,1000
São Paulo,Feminino,61,Parda,9,916
São Paulo,Feminino,52,Parda,7,788
São Paulo,Masculino,52,Branca,5,2500
São Paulo,Masculino,25,Parda,11,1000
São Paulo,Masculino,31,Parda,11,1218
São Paulo,Masculino,20,Parda,9,1140
São Paulo,Feminino,46,Branca,8,1000
São Paulo,Masculino,56,Parda,6,1200
São Paulo,Feminino,35,Branca,12,1200
São Paulo,Masculino,27,Parda,12,1800
São Paulo,Masculino,49,Parda,1,2000
São Paulo,Masculino,36,Parda,9,1300
São Paulo,Feminino,26,Parda,11,1000
São Paulo,Masculino,40,Parda,9,1000
São Paulo,Masculino,52,Branca,4,1400
São Paulo,Masculino,35,Preta,7,1240
São Paulo,Feminino,29,Branca,12,400
São Paulo,Masculino,29,Branca,10,1600
São Paulo,Masculino,49,Preta,1,858
São Paulo,Feminino,38,Parda,12,720
São Paulo,Masculino,49,Parda,5,1200
São Paulo,Feminino,40,Parda,6,1600
São Paulo,Feminino,55,Branca,3,1000
São Paulo,Masculino,30,Branca,12,3400
São Paulo,Masculino,51,Parda,12,2300
São Paulo,Masculino,60,Parda,5,15000
São Paulo,Feminino,35,Parda,8,485
São Paulo,Masculino,48,Preta,12,1700
São Paulo,Feminino,61,Branca,7,500
São Paulo,Masculino,39,Preta,9,2000
São Paulo,Feminino,51,Parda,7,720
São Paulo,Masculino,55,Branca,5,3100
São Paulo,Masculino,33,Branca,12,1500
São Paulo,Masculino,30,Parda,12,1100
São Paulo,Feminino,46,Branca,4,916
São Paulo,Masculino,55,Branca,5,4000
São Paulo,Feminino,26,Branca,12,1200
São Paulo,Masculino,40,Branca,7,2500
São Paulo,Masculino,43,Parda,3,1500
São Paulo,Masculino,39,Preta,6,2500
São Paulo,Feminino,37,Parda,12,1300
São Paulo,Masculino,40,Parda,6,1600
São Paulo,Feminino,40,Preta,6,890
São Paulo,Feminino,27,Parda,5,1600
São Paulo,Feminino,31,Preta,12,1041
São Paulo,Feminino,30,Preta,16,3000
São Paulo,Masculino,34,Branca,10,1500
São Paulo,Masculino,41,Parda,3,2500
São Paulo,Masculino,46,Parda,4,1580
São Paulo,Masculino,50,Preta,9,2100
São Paulo,Feminino,59,Parda,5,960
São Paulo,Feminino,50,Parda,8,180
São Paulo,Masculino,61,Parda,3,1500
São Paulo,Masculino,52,Branca,5,180
São Paulo,Masculino,37,Preta,5,1325
São Paulo,Feminino,48,Parda,12,1300
São Paulo,Masculino,44,Branca,8,1200
São Paulo,Feminino,59,Branca,5,1200
São Paulo,Masculino,31,Parda,17,1112
São Paulo,Feminino,25,Parda,12,950
São Paulo,Masculino,29,Branca,12,1600
São Paulo,Masculino,61,Branca,16,15000
São Paulo,Masculino,45,Branca,16,0
São Paulo,Masculino,60,Branca,16,30000
São Paulo,Masculino,32,Preta,12,1500
São Paulo,Masculino,40,Branca,16,15000
São Paulo,Masculino,49,Branca,12,7500
São Paulo,Feminino,59,Branca,16,13000
São Paulo,Masculino,53,Branca,16,12000
São Paulo,Feminino,33,Branca,16,7000
São Paulo,Masculino,54,Branca,16,30000
São Paulo,Feminino,40,Branca,16,10000
São Paulo,Masculino,57,Branca,16,6000
São Paulo,Masculino,58,Branca,16,24000
São Paulo,Masculino,47,Branca,16,12000
São Paulo,Masculino,34,Branca,16,4000
São Paulo,Masculino,44,Amarela,16,20000
São Paulo,Feminino,39,Branca,16,8000
São Paulo,Masculino,31,Parda,8,1800
São Paulo,Masculino,32,Parda,11,2000
São Paulo,Feminino,39,Branca,15,1200
São Paulo,Masculino,36,Parda,12,2000
São Paulo,Feminino,28,Branca,15,1500
São Paulo,Feminino,27,Branca,13,1200
São Paulo,Masculino,49,Preta,12,1500
São Paulo,Feminino,32,Branca,12,1100
São Paulo,Feminino,49,Branca,12,1000
São Paulo,Masculino,55,Parda,5,1500
São Paulo,Feminino,48,Branca,6,1000
São Paulo,Masculino,40,Parda,12,2000
São Paulo,Masculino,59,Branca,12,1500
São Paulo,Masculino,27,Branca,12,1100
São Paulo,Masculino,39,Branca,5,1500
São Paulo,Masculino,53,Branca,6,1200
São Paulo,Masculino,42,Parda,6,1600
São Paulo,Masculino,58,Preta,10,1000
São Paulo,Masculino,74,Preta,1,1200
São Paulo,Feminino,39,Parda,1,2000
São Paulo,Masculino,27,Branca,12,1300
São Paulo,Masculino,54,Parda,9,2000
São Paulo,Masculino,28,Branca,12,2000
São Paulo,Feminino,36,Branca,12,2000
São Paulo,Masculino,40,Branca,12,1800
São Paulo,Masculino,35,Branca,16,2400
São Paulo,Feminino,57,Branca,15,1200
São Paulo,Masculino,65,Branca,5,3500
São Paulo,Masculino,53,Branca,12,4500
São Paulo,Masculino,43,Parda,16,3200
São Paulo,Feminino,45,Branca,12,700
São Paulo,Feminino,51,Branca,8,400
São Paulo,Feminino,24,Parda,12,853
São Paulo,Masculino,20,Parda,10,1000
São Paulo,Masculino,39,Branca,11,1073
São Paulo,Feminino,31,Branca,16,3200
São Paulo,Masculino,47,Branca,16,12000
São Paulo,Masculino,55,Branca,16,8000
São Paulo,Masculino,66,Branca,14,14000
São Paulo,Masculino,58,Branca,12,8000
São Paulo,Feminino,51,Branca,16,1000
São Paulo,Masculino,60,Branca,16,3000
São Paulo,Masculino,54,Branca,13,14000
São Paulo,Masculino,56,Branca,16,5600
São Paulo,Masculino,54,Branca,16,8000
São Paulo,Masculino,28,Branca,16,6870
São Paulo,Masculino,56,Branca,14,1800
São Paulo,Feminino,50,Parda,16,12000
São Paulo,Masculino,55,Branca,13,2500
São Paulo,Feminino,50,Branca,15,1900
São Paulo,Masculino,49,Branca,12,15000
São Paulo,Feminino,54,Branca,12,5500
São Paulo,Masculino,59,Branca,16,15700
São Paulo,Masculino,47,Branca,16,20000
São Paulo,Masculino,64,Branca,16,10000
São Paulo,Masculino,44,Branca,16,15800
São Paulo,Feminino,71,Branca,16,3000
São Paulo,Masculino,62,Amarela,16,20000
São Paulo,Masculino,41,Branca,16,20000
São Paulo,Masculino,41,Branca,16,10000
São Paulo,Masculino,42,Branca,16,17000
São Paulo,Masculino,34,Branca,16,20000
São Paulo,Masculino,45,Branca,16,9000
São Paulo,Feminino,32,Branca,16,7000
São Paulo,Masculino,28,Parda,16,10000
São Paulo,Feminino,20,Branca,14,600
São Paulo,Feminino,36,Branca,16,10000
São Paulo,Masculino,54,Branca,16,10000
São Paulo,Masculino,41,Branca,16,7000
São Paulo,Feminino,30,Branca,16,8000
São Paulo,Feminino,29,Branca,16,7000
São Paulo,Masculino,24,Preta,10,1250
São Paulo,Masculino,39,Branca,12,700
São Paulo,Feminino,26,Branca,12,420
São Paulo,Masculino,72,Branca,5,960
São Paulo,Masculino,54,Branca,9,960
São Paulo,Masculino,66,Parda,5,300
São Paulo,Masculino,48,Parda,16,300
São Paulo,Masculino,59,Parda,5,900
São Paulo,Feminino,52,Parda,2,788
São Paulo,Masculino,56,Branca,5,1200
São Paulo,Masculino,27,Preta,9,788
São Paulo,Masculino,55,Branca,5,500
São Paulo,Feminino,53,Parda,9,1005
São Paulo,Masculino,33,Parda,12,2700
São Paulo,Feminino,68,Parda,3,1000
São Paulo,Feminino,45,Parda,12,900
São Paulo,Feminino,56,Parda,12,2200
São Paulo,Feminino,48,Parda,2,200
São Paulo,Feminino,46,Parda,12,1300
São Paulo,Masculino,60,Parda,5,2500
São Paulo,Feminino,40,Branca,12,1500
São Paulo,Masculino,52,Parda,12,6000
São Paulo,Masculino,60,Branca,7,4300
São Paulo,Feminino,54,Branca,4,1000
São Paulo,Masculino,46,Parda,12,3000
São Paulo,Masculino,53,Parda,9,1200
São Paulo,Feminino,28,Branca,7,150
São Paulo,Masculino,25,Parda,14,1280
São Paulo,Masculino,30,Parda,10,1300
São Paulo,Masculino,61,Preta,2,800
São Paulo,Feminino,32,Branca,12,2000
São Paulo,Masculino,38,Preta,12,1500
São Paulo,Masculino,58,Parda,5,1000
São Paulo,Feminino,49,Parda,5,1000
São Paulo,Feminino,57,Preta,5,1200
São Paulo,Masculino,62,Parda,4,1200
São Paulo,Masculino,29,Preta,12,1250
São Paulo,Masculino,29,Branca,12,1500
São Paulo,Masculino,30,Parda,7,1200
São Paulo,Masculino,43,Parda,15,300
São Paulo,Masculino,37,Parda,12,1300
São Paulo,Masculino,41,Parda,5,2100
São Paulo,Masculino,65,Parda,2,1000
São Paulo,Masculino,46,Parda,16,2000
São Paulo,Masculino,57,Preta,16,1700
São Paulo,Masculino,31,Branca,12,1280
São Paulo,Feminino,35,Branca,9,100
São Paulo,Masculino,55,Preta,7,3500
São Paulo,Feminino,29,Branca,12,1200
São Paulo,Feminino,43,Branca,9,788
São Paulo,Feminino,29,Preta,12,1600
São Paulo,Masculino,44,Preta,11,1500
São Paulo,Masculino,37,Parda,12,1500
São Paulo,Feminino,50,Branca,12,1000
São Paulo,Masculino,44,Branca,8,1050
São Paulo,Feminino,42,Parda,12,1500
São Paulo,Feminino,40,Parda,16,1400
São Paulo,Feminino,39,Branca,9,1200
São Paulo,Masculino,54,Branca,10,1900
São Paulo,Masculino,28,Parda,14,1500
São Paulo,Masculino,50,Branca,12,2500
São Paulo,Masculino,60,Parda,12,1500
São Paulo,Masculino,49,Branca,12,1200
São Paulo,Masculino,36,Parda,9,2000
São Paulo,Feminino,46,Preta,12,6000
São Paulo,Feminino,49,Branca,12,2000
São Paulo,Masculino,34,Branca,16,5000
São Paulo,Feminino,47,Branca,12,1300
São Paulo,Feminino,55,Parda,12,2500
São Paulo,Masculino,52,Parda,8,4000
São Paulo,Masculino,27,Branca,15,7000
São Paulo,Masculino,51,Preta,10,3500
São Paulo,Masculino,57,Branca,12,1500
São Paulo,Feminino,54,Branca,11,788
São Paulo,Feminino,53,Branca,12,1200
São Paulo,Masculino,40,Parda,16,2000
São Paulo,Masculino,34,Branca,8,1000
São Paulo,Masculino,44,Parda,14,1500
São Paulo,Masculino,39,Parda,16,1500
São Paulo,Masculino,44,Branca,5,1500
São Paulo,Masculino,45,Indígena,7,1600
São Paulo,Feminino,24,Parda,12,1100
São Paulo,Feminino,55,Preta,12,2500
São Paulo,Masculino,27,Parda,15,3000
São Paulo,Feminino,49,Branca,16,5000
São Paulo,Feminino,43,Branca,4,1180
São Paulo,Feminino,41,Parda,14,1500
São Paulo,Feminino,28,Branca,12,400
São Paulo,Feminino,36,Preta,16,3000
São Paulo,Feminino,48,Branca,7,800
São Paulo,Masculino,63,Amarela,16,1700
São Paulo,Masculino,60,Parda,15,9000
São Paulo,Feminino,34,Branca,5,800
São Paulo,Masculino,29,Branca,12,1600
São Paulo,Masculino,69,Parda,3,1500
São Paulo,Masculino,28,Branca,16,3800
São Paulo,Feminino,42,Branca,16,3500
São Paulo,Masculino,33,Parda,13,12000
São Paulo,Masculino,70,Amarela,15,4000
São Paulo,Feminino,64,Branca,16,2000
São Paulo,Masculino,67,Branca,12,2500
São Paulo,Masculino,33,Preta,16,13000
São Paulo,Masculino,46,Amarela,16,10000
São Paulo,Masculino,25,Parda,11,200
São Paulo,Feminino,53,Parda,12,2000
São Paulo,Feminino,42,Branca,12,2000
São Paulo,Feminino,34,Parda,13,2700
São Paulo,Masculino,48,Branca,9,2000
São Paulo,Masculino,51,Branca,13,5000
São Paulo,Feminino,41,Preta,13,7500
São Paulo,Masculino,46,Parda,11,2000
São Paulo,Masculino,45,Branca,12,900
São Paulo,Masculino,37,Branca,7,2200
São Paulo,Feminino,39,Branca,12,980
São Paulo,Masculino,63,Parda,7,3500
São Paulo,Masculino,62,Branca,9,2000
São Paulo,Masculino,44,Parda,5,1800
São Paulo,Masculino,47,Parda,9,2100
São Paulo,Masculino,43,Parda,12,1300
São Paulo,Masculino,45,Parda,14,2000
São Paulo,Masculino,31,Branca,16,9000
São Paulo,Masculino,63,Branca,16,18000
São Paulo,Masculino,53,Branca,12,10000
São Paulo,Masculino,43,Branca,16,20000
São Paulo,Masculino,50,Branca,16,10000
São Paulo,Masculino,61,Branca,12,3500
São Paulo,Feminino,47,Branca,16,5000
São Paulo,Masculino,52,Amarela,16,3000
São Paulo,Masculino,30,Branca,16,3000
São Paulo,Masculino,58,Parda,1,950
São Paulo,Masculino,60,Parda,1,1200
São Paulo,Feminino,60,Parda,5,1600
São Paulo,Masculino,36,Parda,9,2200
São Paulo,Feminino,48,Branca,12,2800
São Paulo,Feminino,39,Branca,16,1200
São Paulo,Feminino,27,Parda,13,788
São Paulo,Masculino,41,Parda,9,2500
São Paulo,Feminino,53,Parda,5,1000
São Paulo,Feminino,47,Branca,16,800
São Paulo,Feminino,25,Parda,12,1086
São Paulo,Masculino,27,Branca,16,2200
São Paulo,Feminino,53,Branca,16,3000
São Paulo,Feminino,49,Branca,6,1100
São Paulo,Masculino,48,Branca,12,3200
São Paulo,Masculino,37,Amarela,16,2000
São Paulo,Masculino,69,Branca,11,600
São Paulo,Masculino,52,Branca,13,400
São Paulo,Masculino,56,Branca,6,1000
São Paulo,Masculino,33,Branca,5,2800
São Paulo,Feminino,48,Parda,16,6000
São Paulo,Masculino,75,Branca,1,450
São Paulo,Masculino,33,Branca,16,3000
São Paulo,Masculino,33,Branca,16,16000
São Paulo,Masculino,42,Amarela,16,6000
São Paulo,Masculino,44,Branca,16,4500
São Paulo,Masculino,33,Branca,16,14000
São Paulo,Feminino,41,Branca,16,5000
São Paulo,Masculino,31,Branca,16,3200
São Paulo,Masculino,29,Parda,16,8200
São Paulo,Masculino,32,Parda,16,13000
São Paulo,Feminino,45,Branca,12,1270
São Paulo,Feminino,64,Preta,3,800
São Paulo,Feminino,60,Branca,12,1900
São Paulo,Masculino,50,Branca,9,1600
São Paulo,Masculino,59,Parda,5,1800
São Paulo,Masculino,42,Preta,9,2300
São Paulo,Masculino,55,Branca,3,788
São Paulo,Feminino,45,Branca,12,2000
São Paulo,Masculino,37,Preta,9,1600
São Paulo,Feminino,55,Branca,12,800
São Paulo,Feminino,32,Preta,11,1250
São Paulo,Feminino,46,Branca,1,1500
São Paulo,Masculino,34,Branca,12,1500
São Paulo,Masculino,55,Parda,12,1000
São Paulo,Masculino,51,Branca,12,4300
São Paulo,Masculino,26,Parda,8,3500
São Paulo,Masculino,68,Branca,12,1000
São Paulo,Masculino,52,Parda,8,1800
São Paulo,Masculino,37,Parda,12,5200
São Paulo,Feminino,39,Branca,8,1500
São Paulo,Masculino,56,Parda,8,788
São Paulo,Masculino,36,Branca,12,3000
São Paulo,Masculino,45,Parda,12,2500
São Paulo,Masculino,31,Parda,12,1400
São Paulo,Masculino,59,Branca,5,600
São Paulo,Feminino,26,Branca,12,1412
São Paulo,Feminino,55,Preta,8,1000
São Paulo,Feminino,43,Branca,12,1000
São Paulo,Feminino,37,Preta,10,1200
São Paulo,Masculino,40,Parda,9,1000
São Paulo,Feminino,36,Branca,16,2000
São Paulo,Masculino,48,Parda,9,2200
São Paulo,Feminino,48,Parda,9,800
São Paulo,Feminino,54,Parda,5,788
São Paulo,Masculino,31,Branca,12,2000
São Paulo,Masculino,54,Preta,5,2250
São Paulo,Masculino,55,Branca,12,1200
São Paulo,Masculino,37,Branca,8,1800
São Paulo,Masculino,34,Parda,12,1600
São Paulo,Masculino,50,Branca,6,914
São Paulo,Masculino,59,Branca,4,1200
São Paulo,Masculino,50,Branca,13,1100
São Paulo,Masculino,51,Branca,7,2600
São Paulo,Feminino,48,Parda,6,600
São Paulo,Masculino,44,Branca,9,2000
São Paulo,Masculino,21,Parda,6,1100
São Paulo,Masculino,39,Branca,4,1000
São Paulo,Feminino,52,Branca,9,788
São Paulo,Feminino,38,Parda,6,1000
São Paulo,Masculino,28,Parda,1,1012
São Paulo,Feminino,64,Branca,9,800
São Paulo,Masculino,65,Branca,8,500
São Paulo,Masculino,31,Branca,13,1200
São Paulo,Masculino,44,Parda,5,3000
São Paulo,Masculino,26,Branca,1,1200
São Paulo,Masculino,42,Parda,12,1300
São Paulo,Masculino,44,Branca,12,6000
São Paulo,Masculino,63,Branca,9,1000
